forces,force_addedmass,force_inertia,force_drag,time,displacement,velocity,acceleration,enstrophy
-95.06670038650525,-20.166511467860843,-74.90018891864447,-50.44274730473322,5.0328124999999915,-34.99419114635953,-0.5742649107538553,-0.181965377196655,40065.39785735393
-86.48053779329169,-10.109037859957882,-76.37149993333387,-52.10171337886619,5.035937499999991,-35.05254518883552,-0.5928159387660188,-0.1855102801216343,44296.72855084977
-91.90303753151406,-13.572632871458554,-78.33040466005548,-53.79322204844398,5.039062499999991,-35.11277797665112,-0.6118398175458185,-0.1902387877979969,48800.49354956377
-97.81511836962761,-17.04413094573352,-80.77098742389414,-55.527900436362,5.042187499999991,-35.17494264054672,-0.6314534603661478,-0.19613642820329286,53296.05392705222
-61.789581034455246,16.63852430445522,-78.42810533891053,-57.316250527256344,5.045312499999991,-35.2390400846626,-0.6504954219514374,-0.1904196158528955,57549.54954638563
-98.41926896824663,-17.518897386331208,-80.90037158191546,-59.05273318209403,5.048437499999991,-35.305071603478154,-0.670134954359701,-0.19639532408263607,62944.46605467386
-87.24304330493524,-5.557237693880504,-81.68580561105476,-60.84336661287578,5.05156249999999,-35.3730764831792,-0.6899626396612243,-0.19827685301523273,68719.72406032601
9.507237146873717,80.11112860980514,-70.60389146293126,-62.65087328024539,5.05468749999999,-35.4429295353423,-0.7070984036009049,-0.17135763939680687,72922.28062949468
34.17578092626976,92.1274802533233,-57.95169932705359,-64.21359964973144,5.05781249999999,-35.51434255391562,-0.7211619678654155,-0.1406356426451061,76588.8903550719
7.207348191205998,57.343787315666944,-50.136439124460956,-65.49686013609899,5.06093749999999,-35.587067042849704,-0.7333278108163177,-0.12165842950902162,80507.06169205473
-43.95065441789782,5.451793844470558,-49.40244826236833,-66.60721217965443,5.06406249999999,-35.66099916185792,-0.7453145693480092,-0.11986758531691478,84163.85440336642
-27.259155962452144,19.5215206539069,-46.780676616359116,-67.70065144940536,5.0671874999999895,-35.73609811067361,-0.7566644069656849,-0.113498376176757,87204.77903613297
28.741343555324132,66.62345411448874,-37.882110559164616,-68.73546022201288,5.070312499999989,-35.81222406988883,-0.7658547773386251,-0.09190370372940164,89266.98729605887
108.42886908693166,129.16307848111802,-20.734209394186358,-69.5732600138703,5.073437499999989,-35.889061047595575,-0.7708847767962644,-0.050299994576393295,91220.33079530555
27.393391972050313,42.51669509707041,-15.123303125020081,-70.03234704804778,5.076562499999989,-35.96633296096423,-0.774553490576841,-0.03668713780576568,93686.02981556315
4.489273521252327,17.337701707537178,-12.848428186284865,-70.3671401997647,5.079687499999989,-36.04394414965107,-0.7776702831599515,-0.03116792583110436,93635.58073511116
8.790168438831703,19.140845599349884,-10.350677160518167,-70.65126263040538,5.082812499999989,-36.121836720454546,-0.7801811329095992,-0.025108497496477776,94295.40246475946
-62.26475795104359,-45.949473973294594,-16.31528397774899,-70.87985234387358,5.0859374999999885,-36.20005271910631,-0.7841388401256703,-0.03957707216071035,96110.30703764336
31.3163540686495,42.184015784622495,-10.867661715972986,-71.23945108525263,5.089062499999988,-36.278598415104774,-0.7867750798435572,-0.026362397178869117,97096.77500941775
-54.11272664844587,-38.32086731149823,-15.791859336947617,-71.47860481725228,5.092187499999988,-36.35746746075293,-0.7906058331195893,-0.03830753276032155,102689.85272334429
-13.822388963658277,1.7460230307752247,-15.568411994433484,-71.82593184747998,5.095312499999988,-36.43671687339459,-0.7943824197135564,-0.03776586593967016,104897.13435936742
69.78593536134687,75.71561522103475,-5.929679859687889,-72.1680149839381,5.098437499999988,-36.51622703748942,-0.7958208621831199,-0.014384424695635353,106044.31916884705
-82.65775271797835,-68.09781702787181,-14.559935690106562,-72.29738142274842,5.101562499999993,-36.595985726920205,-0.7993529264324778,-0.035320642493579746,107473.17025575927
76.5863716866434,80.93274040191014,-4.346368715266729,-72.6166608765911,5.104687499999993,-36.675973739545135,-0.8004073260660781,-0.010543996336002821,107655.27654008318
68.43596452214007,64.6564283150773,3.7795362070627636,-72.71058857025193,5.1078124999999925,-36.755968626484766,-0.7994904127265546,0.00916913339523487,107931.28863919825
23.87650940105337,17.86120063996723,6.0153087610861355,-72.62518916748346,5.110937499999992,-36.83584470011775,-0.7980310599330411,0.014593527935135563,106663.40723917531
-16.275496928125847,-19.819035985091997,3.5435390569661536,-72.49028118030515,5.114062499999992,-36.915604820448536,-0.7971713466828048,0.00859713250236353,106276.29843661761
-9.48003499672525,-11.58407281808338,2.1040378213581308,-72.40961575967683,5.117187499999992,-36.99529643072693,-0.7966608588851566,0.005104877976481915,109804.7518234803
-49.48083838993447,-45.90116452378348,-3.5796738661509813,-72.36044815093894,5.120312499999992,-37.075005943840935,-0.7975294033948582,-0.008685445097016646,110544.85430077986
58.504583293825625,55.26385869452017,3.2407245993054614,-72.436312695837,5.123437499999992,-37.1547195673151,-0.7967430660884488,0.00786337306409415,110739.3603631909
41.506853115054795,34.07437087013834,7.432482244916458,-72.36165134874616,5.1265624999999915,-37.234303698105215,-0.7949395497139128,0.018035163745360495,110962.91999466144
-37.80700561184176,-40.29666118802812,2.489655576186361,-72.19440342454654,5.129687499999991,-37.31376744547584,-0.7943353976985246,0.00604152015388247,111274.6714583625
-28.879279495932035,-27.95041113704653,-0.928868358885507,-72.13587863616351,5.132812499999991,-37.39321225600434,-0.7945608128714695,-0.002254151729449322,115412.49611107854
50.68291499063106,46.000896493068396,4.682018497562672,-72.15248546244116,5.135937499999991,-37.47261152329217,-0.7934245328852544,0.011362799862150828,116725.44961472762
50.626973252652206,40.96171810665388,9.665255145998321,-72.04524474970046,5.139062499999991,-37.551836686842414,-0.7910787381195383,0.0234579476571605,117802.7398643407
40.25437582161131,27.27879969635875,12.975576125252571,-71.82800314232779,5.142187499999991,-37.630787090243956,-0.7879293299112492,0.03149408208289144,119635.90053346878
-3.857383086634601,-15.013940950662171,11.156557864027567,-71.53764304657211,5.14531249999999,-37.70944461993406,-0.7852212638908062,0.027080660204429965,122420.83377702086
-111.6548205120315,-109.56904990089387,-2.0857706111376264,-71.28721513691993,5.14843749999999,-37.78799206222112,-0.78572758185043,-0.005063179596238577,125472.74154144034
142.26013443248274,128.81375063108388,13.44638380139889,-71.32846266326257,5.15156249999999,-37.86640160504574,-0.7824632746418254,0.032643072086045895,125222.19958083838
123.77409817056213,98.48776524615266,25.28633292440947,-71.02728454024263,5.15468749999999,-37.94434098013818,-0.7763242272070008,0.06139047434824609,123500.94590930112
91.11318596127705,58.78083276549516,32.332353195781884,-70.46508564162994,5.15781249999999,-38.02158089092978,-0.7684739886250246,0.07850238581976152,121343.21782719382
31.435077252466627,-0.7993618082849852,32.23443906075161,-69.74754631395977,5.1609374999999895,-38.0980369385241,-0.7606469632613023,0.07827025363722248,119377.16618757117
-112.13340048889691,-128.97658101545696,16.843180526560026,-69.03212752592064,5.164062499999989,-38.17389713058453,-0.7565568779471505,0.04090085314151731,117642.6735242926
42.366553262650754,22.808990473379804,19.55756278927095,-68.65586512150799,5.167187499999989,-38.24931533946023,-0.7518072995668591,0.047495783802914145,116424.06768380922
66.96427848460999,42.3730792451283,24.591199239481664,-68.219771283419,5.170312499999989,-38.324197447019415,-0.7458348516167692,0.05972447950089874,115037.2290601909
140.4251155734803,103.55233367338181,36.87278190009851,-67.67276722699906,5.173437499999989,-38.39833313533284,-0.7368789146517742,0.08955936964994936,112842.74875995902
114.03253022775938,68.99130167447635,45.04122855328303,-66.85516772118044,5.176562499999989,-38.47147398845853,-0.7259381478619308,0.10940766789843406,110160.90419016164
9.173090020137668,-32.07136756781199,41.24445758794969,-65.85765919831897,5.1796874999999885,-38.54356684063175,-0.7159188956025336,0.10019252259397188,109411.26759946226
24.79462511068751,-14.70895979960113,39.50358491028861,-64.9439544534153,5.182812499999988,-38.614678877434066,-0.7063218404438236,0.09597055158710037,107437.00516170834
-25.49552203576336,-58.13392011213276,32.638398076369356,-64.06876929236351,5.185937499999988,-38.684914572171536,-0.6983920543056309,0.07929786138192728,106536.36731895842
74.67057868587473,37.59910102253733,37.0714776633374,-63.345050450645005,5.189062499999988,-38.75430340403755,-0.6893845830146396,0.09007471290991363,104141.29858874061
63.38307217980138,23.53861717487874,39.844455004922644,-62.5238374838974,5.192187499999988,-38.82275776775647,-0.6797026913638349,0.09681891650804714,104046.60637726601
131.9639258924277,82.40736409902627,49.556561793401436,-61.641745103723935,5.195312499999988,-38.890125905012006,-0.6676600537468801,0.12042637616954825,101465.22454180774
85.4722565888187,32.130899422169,53.34135716664976,-60.54588373579375,5.198437499999987,-38.95624375188478,-0.6546968837085696,0.1296317003831049,99575.10799323517
52.545719321680366,-0.708957520002147,53.25467684168251,-59.36690521880755,5.2015624999999925,-39.0210662976282,-0.6417540311599246,0.12942852548644998,97940.40828568918
63.90623974136741,9.530105633781845,54.37613410758556,-58.19014621950316,5.204687499999992,-39.08458089490007,-0.6285379142773894,0.13216116882535237,96096.6742063651
